category,schema_name,object_name,detail_name,technical_type,nullable,definition
COLUMN,read_models,operations_incident_records,canonical_issue_id,text,NO,
COLUMN,read_models,operations_incident_records,dropea_issue_id,text,NO,
COLUMN,read_models,operations_incident_records,canonical_order_id,text,NO,
COLUMN,read_models,operations_incident_records,dropea_order_id,text,YES,
COLUMN,read_models,operations_incident_records,type,text,NO,
COLUMN,read_models,operations_incident_records,status,text,NO,
COLUMN,read_models,operations_incident_records,is_active,boolean,NO,
COLUMN,read_models,operations_incident_records,actionable,boolean,NO,
COLUMN,read_models,operations_incident_records,carrier,text,NO,
COLUMN,read_models,operations_incident_records,tracking_reference_masked,text,YES,
COLUMN,read_models,operations_incident_records,initial_carrier_code,text,YES,
COLUMN,read_models,operations_incident_records,initial_carrier_description_sanitized,text,YES,
COLUMN,read_models,operations_incident_records,initial_carrier_substatus_code,text,YES,
COLUMN,read_models,operations_incident_records,allowed_resolution_options,ARRAY,NO,'{}'::text[]
COLUMN,read_models,operations_incident_records,pickup_point_masked,jsonb,YES,
COLUMN,read_models,operations_incident_records,delivery_attempt_number,text,NO,'UNKNOWN'::text
COLUMN,read_models,operations_incident_records,carrier_retention_deadline,timestamp with time zone,YES,
COLUMN,read_models,operations_incident_records,customer_response_status,text,NO,'UNKNOWN'::text
COLUMN,read_models,operations_incident_records,customer_intent,text,NO,'UNKNOWN'::text
COLUMN,read_models,operations_incident_records,proposed_resolution,text,YES,
COLUMN,read_models,operations_incident_records,decision_id,text,YES,
COLUMN,read_models,operations_incident_records,policy_id,text,YES,
COLUMN,read_models,operations_incident_records,confidence,numeric,YES,
COLUMN,read_models,operations_incident_records,risk,text,NO,'NOT_ASSESSED'::text
COLUMN,read_models,operations_incident_records,priority,text,NO,'NORMAL'::text
COLUMN,read_models,operations_incident_records,qa_result,text,NO,'PENDING'::text
COLUMN,read_models,operations_incident_records,blocking_reasons,ARRAY,NO,'{}'::text[]
COLUMN,read_models,operations_incident_records,due_at,timestamp with time zone,YES,
COLUMN,read_models,operations_incident_records,discount_status,text,NO,'NOT_OFFERED'::text
COLUMN,read_models,operations_incident_records,freshness,text,NO,'UNKNOWN'::text
COLUMN,read_models,operations_incident_records,created_at,timestamp with time zone,NO,
COLUMN,read_models,operations_incident_records,updated_at,timestamp with time zone,NO,
COLUMN,read_models,operations_incident_records,actions_executed,integer,NO,0
COLUMN,read_models,operations_incident_records,production_writes,integer,NO,0
COLUMN,read_models,operations_incident_records,run_mode,text,NO,'SHADOW_READ_ONLY'::text
COLUMN,read_models,operations_incident_records,raw_type,text,YES,
COLUMN,read_models,operations_incident_records,mapping_status,text,NO,'MAPPED'::text
COLUMN,read_models,operations_incident_records,schema_drift_alert,boolean,NO,false
COLUMN,read_models,operations_incident_records,resolution_status,text,YES,
COLUMN,read_models,operations_incident_records,resolution_data_present,boolean,NO,false
COLUMN,read_models,operations_incident_records,resolution_changed_at,timestamp with time zone,YES,
COLUMN,read_models,operations_incident_records,resolved_at,timestamp with time zone,YES,
COLUMN,read_models,operations_incident_records,source_event_id,text,YES,
COLUMN,read_models,operations_incident_records,observed_at,timestamp with time zone,YES,
COLUMN,read_models,operations_incident_records,market,text,YES,
COLUMN,read_models,operations_incident_records,store_id,text,YES,
COLUMN,read_models,operations_incident_records,secondary_type,text,YES,
COLUMN,read_models,operations_incident_records,capability_status,text,NO,'NOT_DECLARED'::text
COLUMN,read_models,operations_incident_records,human_review,boolean,NO,true
COLUMN,read_models,operations_incident_records,automation_allowed,boolean,NO,false
COLUMN,read_models,operations_incident_records,payload_hash,text,YES,
COLUMN,read_models,operations_incident_records,conversation_source,text,NO,'UNAVAILABLE'::text
COLUMN,read_models,operations_incident_records,interpretation_status,text,NO,'WAITING_CHATBY_SOURCE'::text
COLUMN,read_models,operations_incidents_queue,canonical_issue_id,text,YES,
COLUMN,read_models,operations_incidents_queue,dropea_issue_id,text,YES,
COLUMN,read_models,operations_incidents_queue,canonical_order_id,text,YES,
COLUMN,read_models,operations_incidents_queue,dropea_order_id,text,YES,
COLUMN,read_models,operations_incidents_queue,type,text,YES,
COLUMN,read_models,operations_incidents_queue,status,text,YES,
COLUMN,read_models,operations_incidents_queue,is_active,boolean,YES,
COLUMN,read_models,operations_incidents_queue,actionable,boolean,YES,
COLUMN,read_models,operations_incidents_queue,carrier,text,YES,
COLUMN,read_models,operations_incidents_queue,tracking_reference_masked,text,YES,
COLUMN,read_models,operations_incidents_queue,allowed_resolution_options,ARRAY,YES,
COLUMN,read_models,operations_incidents_queue,delivery_attempt_number,text,YES,
COLUMN,read_models,operations_incidents_queue,carrier_retention_deadline,timestamp with time zone,YES,
COLUMN,read_models,operations_incidents_queue,customer_response_status,text,YES,
COLUMN,read_models,operations_incidents_queue,customer_intent,text,YES,
COLUMN,read_models,operations_incidents_queue,proposed_resolution,text,YES,
COLUMN,read_models,operations_incidents_queue,decision_id,text,YES,
COLUMN,read_models,operations_incidents_queue,risk,text,YES,
COLUMN,read_models,operations_incidents_queue,priority,text,YES,
COLUMN,read_models,operations_incidents_queue,qa_result,text,YES,
COLUMN,read_models,operations_incidents_queue,blocking_reasons,ARRAY,YES,
COLUMN,read_models,operations_incidents_queue,due_at,timestamp with time zone,YES,
COLUMN,read_models,operations_incidents_queue,discount_status,text,YES,
COLUMN,read_models,operations_incidents_queue,freshness,text,YES,
COLUMN,read_models,operations_incidents_queue,created_at,timestamp with time zone,YES,
COLUMN,read_models,operations_incidents_queue,updated_at,timestamp with time zone,YES,
COLUMN,read_models,operations_incidents_queue,actions_executed,integer,YES,
COLUMN,read_models,operations_incidents_queue,production_writes,integer,YES,
COLUMN,read_models,operations_incidents_queue,run_mode,text,YES,
COLUMN,read_models,operations_incidents_queue,conversation_status,text,YES,
COLUMN,read_models,operations_incidents_queue,conversation_reason,text,YES,
COLUMN,read_models,operations_incidents_queue,conversation_freshness,text,YES,
COLUMN,read_models,operations_incidents_summary,pending,integer,YES,
COLUMN,read_models,operations_incidents_summary,responded,integer,YES,
COLUMN,read_models,operations_incidents_summary,awaiting_customer,integer,YES,
COLUMN,read_models,operations_incidents_summary,high_risk,integer,YES,
COLUMN,read_models,operations_incidents_summary,blocked,integer,YES,
COLUMN,read_models,operations_incidents_summary,stale,integer,YES,
COLUMN,read_models,operations_incidents_summary,last_sync_at,timestamp with time zone,YES,
COLUMN,read_models,operations_incidents_summary,actions_executed,integer,YES,
COLUMN,read_models,operations_incidents_summary,production_writes,integer,YES,
COLUMN,read_models,operations_order_context,canonical_order_id,text,YES,
COLUMN,read_models,operations_order_context,market,text,YES,
COLUMN,read_models,operations_order_context,store_id,text,YES,
COLUMN,read_models,operations_order_context,dropea_order_id,text,YES,
COLUMN,read_models,operations_order_context,external_order_id_hash,text,YES,
COLUMN,read_models,operations_order_context,status,text,YES,
COLUMN,read_models,operations_order_context,sub_status,text,YES,
COLUMN,read_models,operations_order_context,lifecycle_status,text,YES,
COLUMN,read_models,operations_order_context,product_display_names,jsonb,YES,
COLUMN,read_models,operations_order_context,product_summary,jsonb,YES,
COLUMN,read_models,operations_order_context,total_amount,numeric,YES,
COLUMN,read_models,operations_order_context,currency,text,YES,
COLUMN,read_models,operations_order_context,payment_method,text,YES,
COLUMN,read_models,operations_order_context,carrier,text,YES,
COLUMN,read_models,operations_order_context,service_type,text,YES,
COLUMN,read_models,operations_order_context,created_at_utc,timestamp with time zone,YES,
COLUMN,read_models,operations_order_context,updated_at_utc,timestamp with time zone,YES,
COLUMN,read_models,operations_order_context,updated_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_context,confirmed_at_utc,timestamp with time zone,YES,
COLUMN,read_models,operations_order_context,processing_at_utc,timestamp with time zone,YES,
COLUMN,read_models,operations_order_context,delivered_at_utc,timestamp with time zone,YES,
COLUMN,read_models,operations_order_context,cancelled_at_utc,timestamp with time zone,YES,
COLUMN,read_models,operations_order_context,returned_at_utc,timestamp with time zone,YES,
COLUMN,read_models,operations_order_context,active_issue_id,text,YES,
COLUMN,read_models,operations_order_context,active_issue_status,text,YES,
COLUMN,read_models,operations_order_context,active_issue_type,text,YES,
COLUMN,read_models,operations_order_context,active_issue_carrier_code,text,YES,
COLUMN,read_models,operations_order_context,incident_count,integer,YES,
COLUMN,read_models,operations_order_context,conversation_status,text,YES,
COLUMN,read_models,operations_order_context,customer_replied_after_issue,boolean,YES,
COLUMN,read_models,operations_order_context,latest_customer_activity_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_context,latest_customer_intent,text,YES,
COLUMN,read_models,operations_order_context,contradiction,boolean,YES,
COLUMN,read_models,operations_order_context,timer_type,text,YES,
COLUMN,read_models,operations_order_context,timer_started_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_context,timer_due_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_context,timer_status,text,YES,
COLUMN,read_models,operations_order_context,policy_id,text,YES,
COLUMN,read_models,operations_order_context,policy_version,text,YES,
COLUMN,read_models,operations_order_context,simulated_decision,text,YES,
COLUMN,read_models,operations_order_context,simulated_action_type,jsonb,YES,
COLUMN,read_models,operations_order_context,blocking_reasons,ARRAY,YES,
COLUMN,read_models,operations_order_context,duplicate_status,text,YES,
COLUMN,read_models,operations_order_context,return_history_count,integer,YES,
COLUMN,read_models,operations_order_context,risk,text,YES,
COLUMN,read_models,operations_order_context,human_review,boolean,YES,
COLUMN,read_models,operations_order_context,identity_status,text,YES,
COLUMN,read_models,operations_order_context,freshness,text,YES,
COLUMN,read_models,operations_order_context,data_quality_status,text,YES,
COLUMN,read_models,operations_order_context,source_system,text,YES,
COLUMN,read_models,operations_order_context,source_version,text,YES,
COLUMN,read_models,operations_order_context,source_updated_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_context,observed_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_context,actions_executed,integer,YES,
COLUMN,read_models,operations_order_context,production_writes,integer,YES,
COLUMN,read_models,operations_order_context,run_mode,text,YES,
COLUMN,read_models,operations_order_detail,canonical_order_id,text,YES,
COLUMN,read_models,operations_order_detail,dropea_order_id,text,YES,
COLUMN,read_models,operations_order_detail,external_order_id_hash,text,YES,
COLUMN,read_models,operations_order_detail,status,text,YES,
COLUMN,read_models,operations_order_detail,sub_status,text,YES,
COLUMN,read_models,operations_order_detail,canonical_state,text,YES,
COLUMN,read_models,operations_order_detail,product_summary,jsonb,YES,
COLUMN,read_models,operations_order_detail,total_amount,numeric,YES,
COLUMN,read_models,operations_order_detail,currency,text,YES,
COLUMN,read_models,operations_order_detail,carrier,text,YES,
COLUMN,read_models,operations_order_detail,service_type,text,YES,
COLUMN,read_models,operations_order_detail,tracking_reference_masked,text,YES,
COLUMN,read_models,operations_order_detail,identity_status,text,YES,
COLUMN,read_models,operations_order_detail,decision_status,text,YES,
COLUMN,read_models,operations_order_detail,risk,text,YES,
COLUMN,read_models,operations_order_detail,priority,text,YES,
COLUMN,read_models,operations_order_detail,freshness,text,YES,
COLUMN,read_models,operations_order_detail,latest_message_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_detail,updated_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_detail,source_version,text,YES,
COLUMN,read_models,operations_order_detail,schema_version,text,YES,
COLUMN,read_models,operations_order_detail,actions_executed,integer,YES,
COLUMN,read_models,operations_order_detail,production_writes,integer,YES,
COLUMN,read_models,operations_order_detail,run_mode,text,YES,
COLUMN,read_models,operations_order_detail,lifecycle_classification,text,YES,
COLUMN,read_models,operations_order_detail,phone_last4,text,YES,
COLUMN,read_models,operations_order_detail,canonical_product_key,text,YES,
COLUMN,read_models,operations_order_detail,duplicate_status,text,YES,
COLUMN,read_models,operations_order_detail,conflicting_order_id,text,YES,
COLUMN,read_models,operations_order_detail,automatic_confirmation_allowed,boolean,YES,
COLUMN,read_models,operations_order_detail,test_order,boolean,YES,
COLUMN,read_models,operations_order_detail,chatby_cleanup_status,text,YES,
COLUMN,read_models,operations_order_detail,chatby_cleanup_blockers,ARRAY,YES,
COLUMN,read_models,operations_order_detail,return_block_status,text,YES,
COLUMN,read_models,operations_order_detail,return_block_reason,text,YES,
COLUMN,read_models,operations_order_detail,protection_review,boolean,YES,
COLUMN,read_models,operations_order_detail,protection_last_reconciled_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_detail,has_customer_replied,boolean,YES,
COLUMN,read_models,operations_order_detail,latest_inbound_message_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_detail,latest_relevant_message_hash,text,YES,
COLUMN,read_models,operations_order_detail,detected_intent,text,YES,
COLUMN,read_models,operations_order_detail,requested_date,date,YES,
COLUMN,read_models,operations_order_detail,requested_time_window,text,YES,
COLUMN,read_models,operations_order_detail,address_change_detected,boolean,YES,
COLUMN,read_models,operations_order_detail,refusal_detected,boolean,YES,
COLUMN,read_models,operations_order_detail,acceptance_detected,boolean,YES,
COLUMN,read_models,operations_order_detail,discount_accepted,boolean,YES,
COLUMN,read_models,operations_order_detail,change_of_intent,boolean,YES,
COLUMN,read_models,operations_order_detail,contradiction,text,YES,
COLUMN,read_models,operations_order_detail,conversation_confidence,numeric,YES,
COLUMN,read_models,operations_order_detail,messages_used,integer,YES,
COLUMN,read_models,operations_order_detail,messages_ignored,integer,YES,
COLUMN,read_models,operations_order_detail,explanation_masked,jsonb,YES,
COLUMN,read_models,operations_order_detail,conversation_status,text,YES,
COLUMN,read_models,operations_order_detail,conversation_reason,text,YES,
COLUMN,read_models,operations_order_detail,conversation_identity_method,text,YES,
COLUMN,read_models,operations_order_detail,last_customer_message_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_detail,last_suleia_message_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_detail,last_button,text,YES,
COLUMN,read_models,operations_order_detail,latest_template_hash,text,YES,
COLUMN,read_models,operations_order_detail,customer_replied,boolean,YES,
COLUMN,read_models,operations_order_detail,conversation_age_seconds,bigint,YES,
COLUMN,read_models,operations_order_detail,conversation_freshness,text,YES,
COLUMN,read_models,operations_order_detail,conversation_message_count,integer,YES,
COLUMN,read_models,operations_order_detail,conversation_observed_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_records,canonical_order_id,text,NO,
COLUMN,read_models,operations_order_records,dropea_order_id,text,NO,
COLUMN,read_models,operations_order_records,external_order_id_hash,text,YES,
COLUMN,read_models,operations_order_records,status,text,NO,
COLUMN,read_models,operations_order_records,sub_status,text,YES,
COLUMN,read_models,operations_order_records,canonical_state,text,NO,
COLUMN,read_models,operations_order_records,product_summary,jsonb,NO,'{}'::jsonb
COLUMN,read_models,operations_order_records,total_amount,numeric,YES,
COLUMN,read_models,operations_order_records,currency,text,YES,
COLUMN,read_models,operations_order_records,carrier,text,YES,
COLUMN,read_models,operations_order_records,service_type,text,YES,
COLUMN,read_models,operations_order_records,tracking_reference_masked,text,YES,
COLUMN,read_models,operations_order_records,identity_status,text,NO,
COLUMN,read_models,operations_order_records,decision_status,text,NO,'NOT_ASSESSED'::text
COLUMN,read_models,operations_order_records,risk,text,NO,'NOT_ASSESSED'::text
COLUMN,read_models,operations_order_records,priority,text,NO,'NORMAL'::text
COLUMN,read_models,operations_order_records,freshness,text,NO,'UNKNOWN'::text
COLUMN,read_models,operations_order_records,latest_message_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_records,updated_at,timestamp with time zone,NO,
COLUMN,read_models,operations_order_records,source_version,text,NO,
COLUMN,read_models,operations_order_records,schema_version,text,NO,
COLUMN,read_models,operations_order_records,actions_executed,integer,NO,0
COLUMN,read_models,operations_order_records,production_writes,integer,NO,0
COLUMN,read_models,operations_order_records,run_mode,text,NO,'SHADOW_READ_ONLY'::text
COLUMN,read_models,operations_order_records,lifecycle_classification,text,NO,'UNKNOWN'::text
COLUMN,read_models,operations_order_records,phone_last4,text,YES,
COLUMN,read_models,operations_order_records,canonical_product_key,text,YES,
COLUMN,read_models,operations_order_records,duplicate_status,text,NO,'NOT_ASSESSED'::text
COLUMN,read_models,operations_order_records,conflicting_order_id,text,YES,
COLUMN,read_models,operations_order_records,automatic_confirmation_allowed,boolean,NO,false
COLUMN,read_models,operations_order_records,test_order,boolean,NO,false
COLUMN,read_models,operations_order_records,chatby_cleanup_status,text,NO,'NOT_ASSESSED'::text
COLUMN,read_models,operations_order_records,chatby_cleanup_blockers,ARRAY,NO,'{}'::text[]
COLUMN,read_models,operations_order_records,return_block_status,text,NO,'NOT_ELIGIBLE'::text
COLUMN,read_models,operations_order_records,return_block_reason,text,YES,
COLUMN,read_models,operations_order_records,protection_review,boolean,NO,false
COLUMN,read_models,operations_order_records,protection_last_reconciled_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_records,market,text,YES,
COLUMN,read_models,operations_order_records,store_id,text,YES,
COLUMN,read_models,operations_order_records,product_display_names,jsonb,NO,'[]'::jsonb
COLUMN,read_models,operations_order_records,normalized_address_hash,text,YES,
COLUMN,read_models,operations_order_records,address_line_2_present,boolean,NO,false
COLUMN,read_models,operations_order_records,source_system,text,NO,'UNKNOWN'::text
COLUMN,read_models,operations_order_records,payload_hash,text,YES,
COLUMN,read_models,operations_order_records,conversation_source,text,NO,'UNAVAILABLE'::text
COLUMN,read_models,operations_order_records,interpretation_status,text,NO,'WAITING_CHATBY_SOURCE'::text
COLUMN,read_models,operations_order_records,customer_identity_hash,text,YES,
COLUMN,read_models,operations_order_timeline,timeline_event_id,text,YES,
COLUMN,read_models,operations_order_timeline,canonical_order_id,text,YES,
COLUMN,read_models,operations_order_timeline,canonical_issue_id,text,YES,
COLUMN,read_models,operations_order_timeline,event_type,text,YES,
COLUMN,read_models,operations_order_timeline,event_source,text,YES,
COLUMN,read_models,operations_order_timeline,occurred_at,timestamp with time zone,YES,
COLUMN,read_models,operations_order_timeline,summary_sanitized,jsonb,YES,
COLUMN,read_models,operations_order_timeline,source_reference_hash,text,YES,
COLUMN,read_models,operations_order_timeline,event_version,text,YES,
COLUMN,read_models,operations_order_timeline,freshness,text,YES,
COLUMN,read_models,operations_orders_queue,canonical_order_id,text,YES,
COLUMN,read_models,operations_orders_queue,dropea_order_id,text,YES,
COLUMN,read_models,operations_orders_queue,status,text,YES,
COLUMN,read_models,operations_orders_queue,sub_status,text,YES,
COLUMN,read_models,operations_orders_queue,canonical_state,text,YES,
COLUMN,read_models,operations_orders_queue,product_summary,jsonb,YES,
COLUMN,read_models,operations_orders_queue,total_amount,numeric,YES,
COLUMN,read_models,operations_orders_queue,currency,text,YES,
COLUMN,read_models,operations_orders_queue,carrier,text,YES,
COLUMN,read_models,operations_orders_queue,tracking_reference_masked,text,YES,
COLUMN,read_models,operations_orders_queue,identity_status,text,YES,
COLUMN,read_models,operations_orders_queue,decision_status,text,YES,
COLUMN,read_models,operations_orders_queue,risk,text,YES,
COLUMN,read_models,operations_orders_queue,priority,text,YES,
COLUMN,read_models,operations_orders_queue,freshness,text,YES,
COLUMN,read_models,operations_orders_queue,latest_message_at,timestamp with time zone,YES,
COLUMN,read_models,operations_orders_queue,updated_at,timestamp with time zone,YES,
COLUMN,read_models,operations_orders_queue,actions_executed,integer,YES,
COLUMN,read_models,operations_orders_queue,production_writes,integer,YES,
COLUMN,read_models,operations_orders_queue,run_mode,text,YES,
COLUMN,read_models,operations_orders_queue,lifecycle_classification,text,YES,
COLUMN,read_models,operations_orders_queue,phone_last4,text,YES,
COLUMN,read_models,operations_orders_queue,canonical_product_key,text,YES,
COLUMN,read_models,operations_orders_queue,duplicate_status,text,YES,
COLUMN,read_models,operations_orders_queue,conflicting_order_id,text,YES,
COLUMN,read_models,operations_orders_queue,automatic_confirmation_allowed,boolean,YES,
COLUMN,read_models,operations_orders_queue,test_order,boolean,YES,
COLUMN,read_models,operations_orders_queue,chatby_cleanup_status,text,YES,
COLUMN,read_models,operations_orders_queue,chatby_cleanup_blockers,ARRAY,YES,
COLUMN,read_models,operations_orders_queue,return_block_status,text,YES,
COLUMN,read_models,operations_orders_queue,return_block_reason,text,YES,
COLUMN,read_models,operations_orders_queue,protection_review,boolean,YES,
COLUMN,read_models,operations_orders_queue,protection_last_reconciled_at,timestamp with time zone,YES,
COLUMN,read_models,operations_orders_queue,conversation_status,text,YES,
COLUMN,read_models,operations_orders_queue,conversation_freshness,text,YES,
COLUMN,read_models,operations_orders_summary,total,integer,YES,
COLUMN,read_models,operations_orders_summary,high_risk,integer,YES,
COLUMN,read_models,operations_orders_summary,human_review,integer,YES,
COLUMN,read_models,operations_orders_summary,stale,integer,YES,
COLUMN,read_models,operations_orders_summary,last_sync_at,timestamp with time zone,YES,
COLUMN,read_models,operations_orders_summary,actions_executed,integer,YES,
COLUMN,read_models,operations_orders_summary,production_writes,integer,YES,
COLUMN,read_models,operations_protection_events,canonical_order_id,text,YES,
COLUMN,read_models,operations_protection_events,dropea_order_id,text,YES,
COLUMN,read_models,operations_protection_events,phone_last4,text,YES,
COLUMN,read_models,operations_protection_events,reason,text,YES,
COLUMN,read_models,operations_protection_events,source_final_state,text,YES,
COLUMN,read_models,operations_protection_events,status,text,YES,
COLUMN,read_models,operations_protection_events,attempts,integer,YES,
COLUMN,read_models,operations_protection_events,last_error_code,text,YES,
COLUMN,read_models,operations_protection_events,requested_at,timestamp with time zone,YES,
COLUMN,read_models,operations_protection_events,verified_at,timestamp with time zone,YES,
COLUMN,read_models,operations_protection_events,policy_version,text,YES,
COLUMN,read_models,operations_protection_events,created_at,timestamp with time zone,YES,
COLUMN,read_models,operations_protection_events,updated_at,timestamp with time zone,YES,
COLUMN,read_models,operations_protection_summary,duplicate_orders,integer,YES,
COLUMN,read_models,operations_protection_summary,test_orders,integer,YES,
COLUMN,read_models,operations_protection_summary,chatby_delete_eligible,integer,YES,
COLUMN,read_models,operations_protection_summary,chatby_delete_failed,integer,YES,
COLUMN,read_models,operations_protection_summary,releasit_pending,integer,YES,
COLUMN,read_models,operations_protection_summary,releasit_blocked,integer,YES,
COLUMN,read_models,operations_protection_summary,releasit_errors,integer,YES,
COLUMN,read_models,operations_protection_summary,human_review,integer,YES,
COLUMN,read_models,operations_protection_summary,last_reconciled_at,timestamp with time zone,YES,
COLUMN,read_models,operations_protection_summary,actions_executed,integer,YES,
COLUMN,read_models,operations_review_queue,resource_type,text,YES,
COLUMN,read_models,operations_review_queue,canonical_order_id,text,YES,
COLUMN,read_models,operations_review_queue,canonical_issue_id,text,YES,
COLUMN,read_models,operations_review_queue,risk,text,YES,
COLUMN,read_models,operations_review_queue,priority,text,YES,
COLUMN,read_models,operations_review_queue,updated_at,timestamp with time zone,YES,
COLUMN,read_models,operations_review_queue,review_reasons,ARRAY,YES,
COLUMN,read_models,operations_review_queue,actions_executed,integer,YES,
COLUMN,read_models,operations_review_queue,production_writes,integer,YES,
COLUMN,read_models,operations_timeline_records,timeline_id,text,NO,
COLUMN,read_models,operations_timeline_records,canonical_order_id,text,NO,
COLUMN,read_models,operations_timeline_records,canonical_issue_id,text,YES,
COLUMN,read_models,operations_timeline_records,event_type,text,NO,
COLUMN,read_models,operations_timeline_records,source,text,NO,
COLUMN,read_models,operations_timeline_records,occurred_at,timestamp with time zone,NO,
COLUMN,read_models,operations_timeline_records,summary_masked,jsonb,NO,'{}'::jsonb
COLUMN,read_models,operations_timeline_records,freshness,text,NO,'UNKNOWN'::text
COLUMN,read_models,order_identity_map,canonical_order_id,text,YES,
COLUMN,read_models,order_identity_map,market,text,YES,
COLUMN,read_models,order_identity_map,store_id,text,YES,
COLUMN,read_models,order_identity_map,dropea_order_id,text,YES,
COLUMN,read_models,order_identity_map,source_system,text,YES,
COLUMN,read_models,order_identity_map,source_version,text,YES,
COLUMN,read_models,order_identity_map,shopify_external_order_id_hash,text,YES,
COLUMN,read_models,order_identity_map,chatby_order_reference_hash,text,YES,
COLUMN,read_models,order_identity_map,chatby_contact_hash,text,YES,
COLUMN,read_models,order_identity_map,chatby_conversation_hash,text,YES,
COLUMN,read_models,order_identity_map,identity_method,text,YES,
COLUMN,read_models,order_identity_map,identity_status,text,YES,
COLUMN,read_models,order_identity_map,identity_confidence,numeric,YES,
COLUMN,read_models,order_identity_map,first_seen_at,timestamp with time zone,YES,
COLUMN,read_models,order_identity_map,last_seen_at,timestamp with time zone,YES,
COLUMN,read_models,order_identity_map,last_verified_at,timestamp with time zone,YES,
COLUMN,read_models,order_identity_map,observed_at,timestamp with time zone,YES,
COLUMN,read_models,order_identity_map,freshness,text,YES,
COLUMN,read_models,order_identity_map,actions_executed,integer,YES,
COLUMN,read_models,order_identity_map,production_writes,integer,YES,
COLUMN,read_models,order_state_history,history_id,text,YES,
COLUMN,read_models,order_state_history,canonical_order_id,text,YES,
COLUMN,read_models,order_state_history,status,text,YES,
COLUMN,read_models,order_state_history,sub_status,text,YES,
COLUMN,read_models,order_state_history,lifecycle_status,text,YES,
COLUMN,read_models,order_state_history,event_source,text,YES,
COLUMN,read_models,order_state_history,source_event_id,text,YES,
COLUMN,read_models,order_state_history,observed_at,timestamp with time zone,YES,
COLUMN,read_models,order_state_history,effective_at,timestamp with time zone,YES,
COLUMN,read_models,order_state_history,payload_hash,text,YES,
COLUMN,read_models,order_state_history,freshness,text,YES,
COLUMN,read_models,order_state_history,actions_executed,integer,YES,
COLUMN,read_models,order_state_history,production_writes,integer,YES,
COLUMN,read_models,reconciliation_findings,finding_id,text,YES,
COLUMN,read_models,reconciliation_findings,canonical_order_id,text,YES,
COLUMN,read_models,reconciliation_findings,canonical_issue_id,text,YES,
COLUMN,read_models,reconciliation_findings,finding_type,text,YES,
COLUMN,read_models,reconciliation_findings,severity,text,YES,
COLUMN,read_models,reconciliation_findings,source_a,text,YES,
COLUMN,read_models,reconciliation_findings,source_b,text,YES,
COLUMN,read_models,reconciliation_findings,detected_at,timestamp with time zone,YES,
COLUMN,read_models,reconciliation_findings,resolved_at,timestamp with time zone,YES,
COLUMN,read_models,reconciliation_findings,status,text,YES,
COLUMN,read_models,reconciliation_findings,evidence_sanitized,jsonb,YES,
COLUMN,reconciliation,ledger,fingerprint,text,NO,
COLUMN,reconciliation,ledger,canonical_order_hash,text,YES,
COLUMN,reconciliation,ledger,source_a,text,NO,
COLUMN,reconciliation,ledger,source_b,text,NO,
COLUMN,reconciliation,ledger,comparison_result,text,NO,
COLUMN,reconciliation,ledger,difference_classification,text,NO,
COLUMN,reconciliation,ledger,occurrence_count,bigint,NO,1
COLUMN,reconciliation,ledger,first_seen_at,timestamp with time zone,NO,
COLUMN,reconciliation,ledger,last_seen_at,timestamp with time zone,NO,
COLUMN,reconciliation,ledger,evidence_masked,jsonb,NO,'{}'::jsonb
COLUMN,reconciliation,ledger,resolved_at,timestamp with time zone,YES,
COLUMN,reconciliation,ledger,resolution,text,YES,
COLUMN,truth,snapshots,truth_snapshot_id,text,NO,
COLUMN,truth,snapshots,canonical_order_hash,text,NO,
COLUMN,truth,snapshots,snapshot,jsonb,NO,
COLUMN,truth,snapshots,quality_score,integer,NO,
COLUMN,truth,snapshots,identity_status,text,NO,
COLUMN,truth,snapshots,shadow_eligible,boolean,NO,false
COLUMN,truth,snapshots,blocking_reasons,ARRAY,NO,'{}'::text[]
COLUMN,truth,snapshots,generated_at,timestamp with time zone,NO,
COLUMN,truth,snapshots,schema_version,text,NO,
CONSTRAINT,audit,action_log,action_log_actions_executed_check,c,,CHECK (actions_executed = 0)
CONSTRAINT,audit,action_log,action_log_order_id_fkey,f,,FOREIGN KEY (order_id) REFERENCES core.orders(id) ON DELETE SET NULL
CONSTRAINT,audit,action_log,action_log_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,audit,action_log,action_log_run_mode_check,c,,CHECK (run_mode = 'SIMULATION'::text)
CONSTRAINT,audit,application_events,application_events_pkey,p,,PRIMARY KEY (id)
CONSTRAINT,audit,data_access_log,data_access_log_pkey,p,,PRIMARY KEY (id)
